en_sentence	translation	variety	county	orthography
The result of the scrutiny satisfied Pallas, Schmar came to no conclusion.	هەڵبەت وژ کەمتر ئەژ هەرکەس ئاگادارە ک ڤەگەرد ئی تەمامیەتە چێ کارەلێ ماو بۏرینە پێش، چەرخ گاری بانان، ئەۏ نمایژیە ڕێ.	Sahneyi	Sahna	Laki Kurdish
Wese, with a crowd of people on either side, came rushing up, her face grown quite old with the shock.	ئەمان ئی بەشە ڤە ڕەفتارێ شەوق فرەێ ڤەگەرد وژا مارێە گەرد. ئەڵاجۏیی ئومێد بەخشە، دڵمە مەیتێ ئەۏ ئایلەلێ داشتۊ و ئەوانەیش ئایلەلێ.	Sahneyi	Sahna	Laki Kurdish
Her fur coat swung open, she collapsed on top of Wese, the nightgowned body belonged to Wese, the fur coat spreading over the couple like the smooth turf of a grave belonged to the crowd.	ڤە داخا ئی ئاوەختە هانە ک دیارە نمەڕەسێە سەمەر.	Sahneyi	Sahna	Laki Kurdish
Schmar, fighting down with difficulty the last of his nausea, pressed his mouth against the shoulder of the policeman who, stepping lightly, led him away.	ڤە بوونە پت بەرزیی ک ئەڕان من قابل فام ئەمان هەر ئەقرەیشە ناخوەش و نەپووڕە، ک هەڵبەت ڤەگەرد باوەڕ دۏر و بەریەلیشێ نەرێنی خەسێ دێرێ، ئی کوڕە تەنیا مەگیردێ، هووشێ ڤە دتەل نیە، ئەمان هۊچ ڤەختیش خوەشڕۊ بین نمەیلێە لاوا.	Sahneyi	Sahna	Laki Kurdish
The bliss of murder! The relief, the soaring ecstasy from the shedding of another's blood!	کوڕ هەشتمینە ئایل خەم و پەژارەل منە و من ڤە ئەساس نمەزانم ئەڕاچە.	Sahneyi	Sahna	Laki Kurdish
Wese, old nightbird, friend, alehouse crony, you are oozing away into the dark earth below the street.	چەم هایشتنێ ڤە من بێگانە وارە، ئەمان هەستە مەکەم ک پەیڤەند باوکی نزیک ڤەگەردێ دێرم.	Sahneyi	Sahna	Laki Kurdish
Why aren't you simply a bladder of blood so that I could stamp on you and make you vanish into nothingness.	گوزەیشت زەمان فرە چێیەل جبرانە مەکەێ، ئەسکە، گل بی تا مەچیامە نام فکر ئەۏ کول گیانمە مەکەتە ڕکە.	Sahneyi	Sahna	Laki Kurdish
Not all we want comes true, not all the dreams that blossomed have borne fruit.	ئەۏ ڤە ڕێ وژە مەچوو، کول پەیڤەندیەل گەرد من بڕیەسێ، شک نیە ڤەگەرد ئە جەر و پت بەرزیە ک دێرێ، ڤەگەرد ئە هەیکەڵ گوجین وەرزشکارانە - تەنیا قولەلێ ڤە نوجوانیا فرە بێ ئاز بی ک بەشکەم تا ئیسکە خاسا بینە - ڤە هەر کارێ ک بەیتێ پیرووزە ماوا.	Sahneyi	Sahna	Laki Kurdish
your solid remains lie here, already indifferent to every kick.	فرە جار پێش هەتیە ک گستمە پەیام بنارم تا بایا، بپرسم حاڵ و ڕووژ چۊنەسێ، ئەڕا هانە ڤەگەرد باوەی بڕانەبڕان کردێە، و ئامانج سەرەکیێ ڤە نام ژیان چێیە؟ ئەمان ئەۏ دی فرە ڤە من دۊرا بیە و زەمان فرەی ڤە جەریانە چییە، ئیسکە خاستر یەسە کول چێ هەر هانە ک هەس بمینێ.	Sahneyi	Sahna	Laki Kurdish
What's the good of the dumb question you are asking?	شنەفتمە یە تەنیا کوڕ منە ک ڕیش هیشتێە، ک هەلبەت ڕیش ڤە پیا کورتە بالای جوور ئەۏ نمای.	Sahneyi	Sahna	Laki Kurdish
A Dream	کوڕ نۏمین فرە خوەش پووش و زرەدارە ک ڤە دڵ ژنەلە.	Sahneyi	Sahna	Laki Kurdish
JOSEF K. was dreaming.	ئەخنکە زەرەدار ک ئەر پای بکۏێ، گاس وژمیش ڤە ڕێا دەر بکەێ، ئەڤەیش منا ک مەزانم کوتە ئسفەنج فیسریای بەسە تا کول ئی درۊشیاین ئاسمانیە ڤەبەین بۏیرێ.	Sahneyi	Sahna	Laki Kurdish
It was a beautiful day and Josef felt like going for a walk.	ئەمان چێ ئەڵاجۏی ک ئی جوانە دێرێ یەسە ک هۊچ ڤەخت ئێ فکر ڤە ڕێ دەر کردن کەس نیە، هەر یە بەسەسێ ک کول ژیان ڤەبان کاناپە درێژا بکیشێ، چەم بۏیڕێە سەقف و بەیتێیە تاڵان، یا خاستر ئەژ یە: هەتا بیلێ تا ڤە ژێر پەلک چەمێ بمینێ و شەکەتی دەرکەێ.	Sahneyi	Sahna	Laki Kurdish
But hardly had he taken a couple of steps when he was already at the cemetery.	هەنێ ڤە ئی حاڵەت دڵوازە بوو، دەمێ گەرما ماو و گەنیش قسە نمەکەێ، گوشیاو و گیاندار.	Sahneyi	Sahna	Laki Kurdish
The paths there were very winding, ingeniously made, and unpractical, but he glided along one of them as if on a rushing stream with unshaken poise and balance.	ئەمان تەنیا ڤە نام چووارچوێ تەنگ و ترش، هەنێ ڤە ئی چووارچوە مایە دەیشت - کارێ ک ڤە بوونە تەنگ بین چووارچو ئمکان نەیرێ - قسەلێ ڕاو و دروو ڤە ئاوا مایە دەیشت.	Sahneyi	Sahna	Laki Kurdish
From a long way off his eye was caught by a freshly heaped grave mound which he wanted to pause beside.	ئەر ئومێد بیاشتاین ک ئی چەم خاو گرتێە گرێ تاماشا تونیشە مەکەێ، هایتر ئشارە بکرداین ک پای بکیشیە دوماوا.	Sahneyi	Sahna	Laki Kurdish
This grave mound exerted almost a fascination over him and he felt he could not reach it fast enough.	کوڕ دەهمینە ناسریاس ڤە یە ک کەسایەتی درووزنێ دێرێ.	Sahneyi	Sahna	Laki Kurdish
But he often nearly lost sight of it, for his view was obscured by banners which veered and flapped against each other with great force; one could not see the standard-bearers, but there seemed to be a very joyous celebration going on.	من ئی عەیبە نە ڤە خاسە مەزانم نە ڤە گەن.	Sahneyi	Sahna	Laki Kurdish
While he was still peering into the distance, he suddenly saw the grave mound quite near his path, indeed he was almost leaving it behind him.	حەق یەسە هەنێ مەۊنن ک چۊ ڤە لەنجەولار مەچێە نزیک پیای ک دو چەنە وژ سن دێرێ، ڤەگەرد ئە پڕتال فورمی پیاوانە ک دوکمەلێ هەمیشە کپ و ڕۊ بسیاس و ڤەگەرد ئە کڵاو ڕەش و کۏنە، ئەمان تا حەد ڤەسواس بورێس واردێ، ڤەگەرد ئە دەمڕۊ بێ جۊلە، چناکە ڤەرهەڵاتێ و پەلکەلێ ک قورس ڤە بان چەمەلێ تاق بەسایە، ڤەگەرد ئە دو کلکە ک گاجار مارێیانە نزیک لچ - هەنێ ئەۏ ڤە نام ئی حاڵە مەۊنن، فکرە مەکەن.	Sahneyi	Sahna	Laki Kurdish
He made a hasty spring onto the grass.	چ ئایم دو دەم دو زوانێکە.	Sahneyi	Sahna	Laki Kurdish
But since the path went rushing on under his shifting foot, he tottered and fell on his knees just in front of the grave mound.	ئەمان قسە کردنیشێ بایس گووشا کرد، هەڵکەفتێ و جادار، کوڵ و کوڵبڕ، ڤەگەرد پرسيارپێچ کردنەل پڕ ئاو تاو و تەعنەبار، ک ڤە تەرز ئەڵاجۏی و ڕووشنا وپڕ شادی، یەک خشت ڤەگەرد گشت دونیا، یەک خشتیێک ک مل، بەرز و سەر، ڤەرێ بانە مەکەێ.	Sahneyi	Sahna	Laki Kurdish
Two men were standing behind the grave and were holding a gravestone between them in the air; scarcely had Josef arrived when they thrust the stone into the earth and it stood as if cemented there.	بڕێ کەس ک وژیان فرە ڤە پڕ فامە مەزانن و ڤە بوونە ئی پڕ فامیە سەر شکڵ کوڕ نەپووڕ هەتیەسە چەمیان، ڤەگەرد گووش کردن ڤە قسەلێ سەخت دڵ دانەسە بنێ.	Sahneyi	Sahna	Laki Kurdish
Out of some bushes there came at once a third man, whom Josef recognized immediately as an artist.	ئەژ لایتر، هەسن کەسەلێ ک کار ڤە سەر و ڕختێ نەێرن ئەمان قسەلێ جامبازانە و ڤە دو ڕۊ بینە مەزانن.	Sahneyi	Sahna	Laki Kurdish
He was clad only in trousers and a badly buttoned shirt; on his head was a velvet cap; in his hand he held an ordinary pencil with which he was already drawing figures in the air as he approached.	من ک باوەمێ نمەیتم سەبارەت ڤە ئی باسە قسەی کردۊما، هەر چەند بایس بووشما ک داوەری دەستەی دویەم ڤە هەر شێڤەی نزیکتر ڤە حەقیقەتە تا داوەری دەستەی یەکەم.	Sahneyi	Sahna	Laki Kurdish
With this pencil he now addressed himself to the top end of the gravestone; the stone was very tall, he did not have to bend down, though he had to bend forward, since the grave mound, on which he shrank from setting foot, came between him and the stone.	کوڕ یانزەهم پۊت و پۊتەڵە، هایتر ئەژ کول کوڕێلەم بێ ئاز تر، ئەمان ئی بێ ئاز بینە ئایمە مایژێە هەڵە، چوون ئەۏ گل گلێ مەتۊنێ زوور دار و سێڤڕ بوو، ئەمان ڤە حاڵەت زوورداری هەم دووارە بگر بێ ئازیەسە ک بنەمای ڤجودێ گردێەسە ڤەر.	Sahneyi	Sahna	Laki Kurdish
So he stood on tiptoe and steadied himself with his left hand on the stone's flat surface.	ئەمان ئی عەیبە، عەیب ئاوڕۊ بەرانەی نیە، بەشکەم چێیکە ک تەنیا ڤە سەر ئی خاکە، عەیب ڤە شمارە مای.	Sahneyi	Sahna	Laki Kurdish
With an astonishing turn of skill he managed to produce golden letters from his ordinary pencil; he wrote:	ئەسڵەن، مەر ئاوەخت و تامارزو پەرواز بینیش نبایست جوور عەیب ڤە حساو بای، چوون حکم دو دڵی و لەرزین و پەلەپەل داین دێرێ؟ نام زات ئی کوڕ منە هانە چێیک هەس.	Sahneyi	Sahna	Laki Kurdish
Here lies	سروشتیە ک ئی چێیەلە مایە خوەشاڵی باوەی نیە، چوون ماوە بایس خاپوور بین خانەوادە ئیمە.	Sahneyi	Sahna	Laki Kurdish
Every letter was clear and beautifully made, deeply incised and of the purest gold.	کوڕەم دەف هەس هانە تاماشامە مەکەێ بگر مەی بووشێ: «ڤەگەرد وژمە مۏیرمتە گەرد، باوە» ئە ڤەختەسە ک فکرە مەکەم: «تو ئاخر کەسێکین ک هایتر وژم بسپارمە دەسێ.» و چەمەلێ بگر دووارە مووشێ: هەم خاسە ک لانەکەم، ئاخرین کەس هەم	Sahneyi	Sahna	Laki Kurdish
When he had inscribed these two words he looked at Josef over his shoulder, who was very eager to know how the inscription would go, paid hardly any attention to the man but was intent only on the stone.	یانە یانزە کوڕەل منن.	Sahneyi	Sahna	Laki Kurdish
And in fact the man turned again to continue writing, but he could not go on, something was hindering him, he let the pencil sink and once more turned toward Josef.	برا کوشی	Sahneyi	Sahna	Laki Kurdish
This time Josef looked back at him and noted that he was deeply embarrassed and yet unable to explain himself.	بەڵگە هەس ک قەتڵ ڤە شێڤەی ژێر ئەنجام گرتیە:	Sahneyi	Sahna	Laki Kurdish
All his earlier vivacity had vanished.	ئشمار، قاتڵ، ڤە مانگە شێوی، دەور سات نو، ڤە ئە چوار ڕێیە کوڵ گرت تا «وزە»، قوروانی ئەۊ، ئەژ خیاوانێ ک نۊسینگەی ها ورە، ڤەرێ خیاوانێ ک ماڵێ ڤە ورە بی گلا بارێ.	Sahneyi	Sahna	Laki Kurdish
That made Josef feel embarrassed too; they exchanged helpless glances; there was some dreadful misunderstanding between them which neither could resolve.	زوخم سەرد شێو، تا بن سخانە مەنیشت.	Sahneyi	Sahna	Laki Kurdish
An untimely little bell now began to ring from the cemetery chapel, but the artist made a sign with uplifted hand and the bell stopped.	ئەمان ئشمار تەنیا یەک لوو کراس کاو نازک کردۊتێ ڤەر، جیا ڤە یە دوکمەل کوتەیشێ ڤاز بی.	Sahneyi	Sahna	Laki Kurdish
In a little while it began again; this time quite softly and without any insistence, breaking off again at once; as if it were only testing its own tone.	دەربەن سەرما نڤی، یەک ڕز ڤە جمجۊل بی.	Sahneyi	Sahna	Laki Kurdish
Josef felt miserable because of the artist's predicament, he began to cry and sobbed for a long time into his cupped hands.	پالاس ئەژ خەڵک ڕەمەکی شار، هەرە ئە نزیکەلە ڤە پەنجەرە ماڵ وژ ئێ ماخ دویەم، کول جەریان گردۊتێ ژێر چەم.	Sahneyi	Sahna	Laki Kurdish
The artist waited until Josef had calmed down and then decided, since there was no help for it, just to go on with the inscription.	پڕتاڵ خاو کردۊتێ ڤەر ک جەستە قڤین وژ ڤەگەرد ئە پڕتاڵە شاردۊ، یەخە داۊتێ بان و تاماشا وارە مەکرد و سەر تەکانە میارد.	Sahneyi	Sahna	Laki Kurdish
