en_sentence	translation	variety	county	orthography
He was somewhere in the vague, brown-coloured slums to the north and east of what had once been Saint Pancras Station.	یاگیه جه کەپرێ قاوەیێ و بێ‌‌نامێنه بێ، به تەرەفوو سەرنیشتی و وەرهۆرزی سەرینی، یاگیه که زوو واچێنێش پەنه ئیسگاو «سەن پانکراس»ی.			Hawrami
He was walking up a cobbled street of little two-storey houses with battered doorways which gave straight on the pavement and which were somehow curiously suggestive of ratholes.	جه خیابانیه سەنگ‌‌فەرشینه سەرەوکۆ لوا سەر که یانێ دوه نهۆمێ بێنێ به باڵکۆنیه درێژوه که لەمەشا دایبێ سەروو پیادەڕەوەکەی.			Hawrami
There were puddles of filthy water here and there among the cobbles.	چیلا و چەولاوه دلێ کڵۆو توەنانه ئاوی بێ.			Hawrami
In and out of the dark doorways, and down narrow alley-ways that branched off on either side, people swarmed in astonishing numbers--girls in full bloom, with crudely lipsticked mouths, and youths who chased the girls, and swollen waddling women who showed you what the girls would be like in ten years' time, and old bent creatures shuffling along on splayed feet, and ragged barefooted children who played in the puddles and then scattered at angry yells from their mothers.	جه ڕاسینه پارکیه تەفرێحی بێ که تەفرێحش چەنه نەمەنەبێ. دلێ کووجیانه مەردم مەوج وەرێنێ. کووجیێ باریکێ و کناچێ تازه یاوای مەشیایا وێشا وستایا شانەره تا ڕەددێ بیایانێ.			Hawrami
Perhaps a quarter of the windows in the street were broken and boarded up.	گاهەز فرەتەر جه پەنج یەکوو شیشەکا مێڕیایبێنێ و مقەوا یام حەڵەبیشا نیابێ پەوشاوە.			Hawrami
Most of the people paid no attention to Winston; a few eyed him with a sort of guarded curiosity.	ئەکسەروو ئا مەردمیه تەوەجۆش نەوێ به وینستۆنی، بەعزیه جه ڕوەو زەوقیوه تەماشاش کەرێنێ، بەعزیەیچ چەپ چەپ.			Hawrami
Two monstrous women with brick-red forearms folded across their aprons were talking outside a doorway.	دوێ ژەنێ زلێ بازوو سوورێ و قەویێ وەروو بەرەینه قسێ کەرێنێ.			Hawrami
Winston caught scraps of conversation as he approached. But if you'd of been in my place you'd of done the same as what I done.	وینستۆن که لوێ ڕاره گۆشش دا: -ماچووش پەنە، بەڵام ئەگەر یاگێ من بیایاشی هەر ئا کاریه کەرێشی.			Hawrami
"It's easy to criticize,"" I says, ""but you ain't got the same problems as what I got.""' 'Ah,' said the other, 'that's jest it."	ئیرادٚ گێرتەی ڕاحەتەن، وەلێ ئا کێشانه من هەنێم تۆ نیەنێت. -درۆسەن ڕاس ماچی.			Hawrami
That's jest where it is.' The strident voices stopped abruptly.	سەدٚاشا قەته بیه وەختیه پاڵشاره ڕەد بی به قینیوه تەماشاشا کەرد.			Hawrami
The women studied him in hostile silence as he went past.	تەرسیشا بێ، پێسه حەیوانیه وەحشی نزیکتوه بۆ، ماساوڵێشا سفتێوه بیێ.			Hawrami
The blue overalls of the Party could not be a common sight in a street like this. Indeed, it was unwise to be seen in such places, unless you had definite business there.	ڕووپووشوو ئاوی حێزبی جه خیابانیه پێسنەنە، مەگەر به مەجبووری وەگەرنه دوور جه عەقڵی سەلیمی بێ.			Hawrami
The patrols might stop you if you happened to run into them.	ئەگەر چەنی پۆلیسوو گەشتی بەرش واردایا ئیستش دێنێ.			Hawrami
What are you doing here?	واچێنێ ڕەفێق چیگه چێش مەکەری؟			Hawrami
What time did you leave work?	 کەی کارت تەمام بیەن؟ 			Hawrami
Is this your usual way home?	پیگەره مەلیوه پەی یانەی؟			Hawrami
Not that there was any rule against walking home by an unusual route: but it was enough to draw attention to you if the Thought Police heard about it.	پاگەره لوای یام نەلوای، مەنعی قانوونیش نەوێ بەڵام ئەگەر یاوایا گۆشوو پۆلیسوو ئەندیشەی، دەسگیر بیشی.			Hawrami
Suddenly the whole street was in commotion. There were yells of warning from all sides.	کتووپڕ هاوار و دادٚیه بەرزوه بی.			Hawrami
People were shooting into the doorways like rabbits.	مەردم پێسه هەورێشەی بەرێشیێ پەی وەروو بەرەی و باڵکونی.			Hawrami
A young woman leapt out of a doorway a little ahead of Winston, grabbed up a tiny child playing in a puddle, whipped her apron round it, and leapt back again, all in one movement.	ژەنیه بەرەنه بەرشیه و زۆڕۆیەش که دلێ چاڵاوەکێنه گەمه کەرێ گێرت، پێشبەندٚەکێش پێچا دەورشەره و لواوه یانە.			Hawrami
At the same instant a man in a concertina-like black suit, who had emerged from a side alley, ran towards Winston, pointing excitedly to the sky.	چا لەحزەنه پیایه کووجیەره پڕا بەروه و ڕوو به وینستۆنی قێڕناش:			Hawrami
Steamer!' he yelled. 'Look out, guv'nor! Bang over'ead!	کەشتی هەڵم، ڕەییس، کەللـەت مەترەکنۆ یاڵڵا دڕێژکێشیە!			Hawrami
Lay down quick!' 'Steamer' was a nickname which, for some reason, the proles applied to rocket bombs.	«کەشتی هەڵم»ی لەقەبیه بێ که مەردم دابێشا به مووشەکی.			Hawrami
Winston promptly flung himself on his face.	وینستۆن وێش فڕه دا دلێ جەدوەلەو خیابانەکەی.			Hawrami
The proles were nearly always right when they gave you a warning of this kind.	وەختیه ڕەنجبەرێ خەوەریه پاسه دێنێ، هەمیشه درۆس بێ.			Hawrami
They seemed to possess some kind of instinct which told them several seconds in advance when a rocket was coming, although the rockets supposedly travelled faster than sound.	پاسه دیار بێ جۆریه غەریزەشا بێ که وەڵێ ئانەیه مووشەکەکه بەی زانێنێ. باوجوودٚوو سورعەتوو فەرەتەر جه سەدٚای که مووشک بێش.			Hawrami
Winston clasped his forearms above his head. There was a roar that seemed to make the pavement heave; a shower of light objects pattered on to his back.	غوڕشیه ئامه واچێشی زەمینش کەنە، چێوێ نوورانیێ مجیەی ملوو مازیشەرە.			Hawrami
When he stood up he found that he was covered with fragments of glass from the nearest window.	هەرئانه که هۆرستوه پەڕ بیەبێ جه ورده شیشەی.			Hawrami
He walked on.	ڕاش ئیدامه دا،			Hawrami
The bomb had demolished a group of houses.	بومبەکێ چەولاوه چننه یانێش وێران کەردێبێنێ.			Hawrami
A black plume of smoke hung in the sky, and below it a cloud of plaster dust in which a crowd was already forming around the ruins.	دووکەڵی سیاو ئاسمانش گێرتەبێره و چیریشوه تۆزیه فرێ و گەچینه و مەردم چیریوه دەوروو یانه وێرانەکاره جموجووڵ کەرێنێ.			Hawrami
There was a little pile of plaster lying on the pavement ahead of him, and in the middle of it he could see a bright red streak.	مشتیه گەچ وەروو دمیشەره ماڵیابێ پیادەڕەوەکەرە.			Hawrami
When he got up to it he saw that it was a human hand severed at the wrist. Apart from the bloody stump, the hand was so completely whitened as to resemble a plaster cast.	دلێڕاسەشەنە، شۆنیه جه ونیش دیە. دیش دەسیەن که جه موچوه قرتیان. جیا جه خەتوو ونه سوورەکێ، دەسەکه ئاننه چەرمەوه بیەبێ که واچێشی گەچەن.			Hawrami
He kicked the thing into the gutter, and then, to avoid the crowd, turned down a side-street to the right.	پایەش دانه وستش دلێ جەدوەلەو خیابانەکەی که لوێ دلێ فازڵاوی. ئیجا پەی پارێزیای جه مەردمی، خیابانی پەشتینەنه پێچناش دەسوو چەپیرە.			Hawrami
Within three or four minutes he was out of the area which the bomb had affected, and the sordid swarming life of the streets was going on as though nothing had happened.	یەرێ یام چوار دەیێقێ وێش جه یاگێ بومبارانەکەی دووروه وست. ژیانی چەپەڵ درێژەش بێ، مەردم پێسه مرۆچا ئامەولوانه بێنێ. واچێشی حەر هیچیه ڕوەش نەدٚاینە.			Hawrami
It was nearly twenty hours, and the drinking-shops which the proles frequented ('pubs', they called them) were choked with customers.	نزیکوو سەعاتەو هەشتوو شەوێ بێ. شەراو ورەشیێ که یاگێ جەموه بیەی ڕەنجبەرا بێنێ (مەیخانه) پەڕێ بێنێ جه موشتەریا.			Hawrami
From their grimy swing doors, endlessly opening and shutting, there came forth a smell of urine, sawdust, and sour beer.	جه بەرێ تیره ڕەنگێ که هاڵیێ بێنێ و دریەینێ پەوه دیار بێ. بوەو دەس‌‌بەئاوی، ورده مشار و ئاوجۆی تاڵ دریێ بەروە.			Hawrami
In an angle formed by a projecting house-front three men were standing very close together, the middle one of them holding a folded-up newspaper which the other two were studying over his shoulder.	یەرێ نەفەرێ گۆشیەوه مدرایبێنێ. نەفەری وەسەتی ڕۆنامیه دەسشوه بێ، ئەو دوەکه سەروو شانەیشەره تەماشاش کەرێنێ.			Hawrami
Even before he was near enough to make out the expression on their faces, Winston could see absorption in every line of their bodies.	دووروه دیار بێ قووڵ خەریکوو وەنەیشەنێ.			Hawrami
It was obviously some serious piece of news that they were reading.	خەریکوو وەنەی خەوەریه موهێممی بێنێ.			Hawrami
He was a few paces away from them when suddenly the group broke up and two of the men were in violent altercation.	چننه هەنگامیەش مەنەبێ بیاوۆ لاشا جه یۆی جیاوه بیێ، دوێشا کەردشا یەخێ یۆترینیرە.			Hawrami
